FileName,Label,FileContent
AbstractDirectedGraphNode.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'direct', 'abstractdirectedgraphnode', 'extends', 'abstractgraphnode', 'implements', 'directedgraphnod', 'abstractdirectedgraphnod']"
AbstractDirectedHypergraph.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph', 'abstractdirectedhypergraph', 'abstractdirectedhypergraph', 'collect', 'collect', 'collect', 'collect', 'illegalargumentexcept', 'illegalargumentexcept']"
AbstractDirectedHypergraphNode.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph', 'abstractdirectedhypergraphnode', 'extends', 'abstractgraphnode', 'implements', 'directedhypergraphnod', 'abstractdirectedhypergraphnod', 'directedhypergraph', 'dimens', 'final', 'abstractdirectedhypergraph']"
AbstractDirectedIncomingHyperedge.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph', 'abstractdirectedincominghyperedg', 'abstractdirectedhypergraph', 'set', 'final', 'abstractdirectedhypergraph']"
AbstractDirectedOutgoingHyperedge.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'directedhypergraph', 'abstractdirectedoutgoinghyperedg', 'abstractdirectedhypergraph', 'set', 'final', 'abstractdirectedhypergraph']"
AbstractDotElement.java,graphviz-6.9.256,"['package', 'org', 'processmining', 'plugins', 'graphviz', 'dot', 'abstractdotelement', 'implements', 'dotel', 'abstractdotel', 'set', 'list', 'final', 'str', 'map', 'string', 'string', 'boolean', 'selectable', 'final', 'list', 'dotelementselectionlistener', 'final', 'list', 'mouselistener']"
AbstractGlobalContext.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'plugin', 'impl', 'abstractglobalcontext', 'implements', 'globalcontext', 'pluginmanag', 'connectionmanag', 'providedobjectmanag', 'plugincontextid', 'providedobjectmanagerimpl', 'connectionmanagerimpl', 'plugincontextidimpl', 'final', 'providedobjectmanag', 'final', 'connectionmanag']"
AbstractGraph.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbas', 'abstractgraph', 'extends', 'abstractgraphel', 'abstractgraph', 'synchron', 'synchron', 'synchron', 'nodeid']"
AbstractGraphEdge.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbas', 'abstractgraphedg']"
AbstractGraphElement.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbas', 'abstractgraphelement', 'implements', 'attributemapown', 'abstractgraphel', 'attributemap', 'attributemap', 'final', 'attributemap']"
AbstractGraphNode.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbas', 'abstractgraphnode', 'extends', 'abstractgraphel', 'abstractgraphnod', 'nodeid', 'nodeid', 'final', 'nodeid']"
AbstractImportPlugin.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'abstractplugin', 'abstractimportplugin', 'implements', 'importplugin', 'zipfilter', 'extends', 'filefilt', 'file', 'object', 'object', 'object', 'object', 'zipfilt', 'file', 'fileinputstream', 'file', 'fileinputstream', 'fileinputstream', 'file', 'file', 'final', 'filefilt']"
AbstractLogExporter.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'export', 'abstractlogexport']"
AbstractLogFilterParameters.java,log-6.9.380,"['package', 'org', 'processmining', 'log', 'paramet', 'abstractlogfilterparameters', 'extends', 'pluginparametersimpl', 'implements', 'logfilterparamet', 'abstractlogfilterparamet', 'abstractlogfilterparamet', 'xeventclassifi', 'xeventclassifi']"
AbstractLogModelConnection.java,log-6.9.380,"['package', 'org', 'processmining', 'models', 'connect', 'set', 'set', 'collect', 'xeventclass', 'final', 'collection', 'weakreference', 'n']"
AbstractMultiSet.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'util', 'collect', 'multisetiterator', 't', 'm', 'extends', 'map', 't', 'integer', 'implements', 'iterator', 't', 'integ', 'list', 'integ', 'iter', 'set', 'multisetiter', 'multiset', 'nosuchelementexcept', 'illegalstateexcept', 'boolean', 'hashvalid', 'static', 'final', 'long', 'final', 'abstractmultiset', 't', 'm', 'final', 'iterator', 'map', 'entry', 't', 'integer', 'entry', 't', 'integer', 'currententry', 'integer', 'togivecount', 'boolean', 'removed']"
AbstractPluginContext.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'plugin', 'impl', 'abstractplugincontext', 'implements', 'plugincontext', 'abstractplugincontext', 'pair', 'globalcontext', 'pluginlifecycleeventlisten', 'progresseventlisten', 'progress', 'plugincontextid', 'connectionmanag', 'plugincontext', 'plugincontext', 'pluginexecutionresult', 'promfutur', 'pluginmanag', 'providedobjectmanag', 'plugincontextid', 'logger', 'plugincontext', 'progressbarimpl', 'progressbarimpl', 'recursivecallexcept', 'fieldsetexcept', 'runtimeexcept', 'runtimeexcept', 'connectioncannotbeobtain', 'final', 'globalcontext', 'final', 'plugincontext', 'final', 'pluginlifecycleeventlistener', 'list', 'final', 'progresseventlistener', 'listenerlist', 'final', 'logger', 'listenerlist', 'plugindescriptor', 'final', 'java', 'util', 'list', 'plugincontext', 'pluginexecutionresult', 'futures', 'final', 'plugincontextid']"
AbstractPluginDescriptor.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'plugin', 'impl', 'abstractplugindescriptor', 'implements', 'plugindescriptor', 'pluginexecutionresult', 'illegalargumentexcept', 'pluginexecutionresultimpl', 'pluginexecutionresultimpl', 'googleanalyticsutil', 'insufficientresultexcept', 'insufficientresultexcept']"
AbstractRoutableDialog.java,widgets-6.9.234,"['package', 'org', 'processmining', 'widgets', 'wizard', 'abstractroutabledialog', 'p', 'extends', 'abstractdialog', 'p', 'abstractroutabledialog', 'static', 'final', 'long', 'serialversionuid', 'final', 'route', 'p']"
AbstractSelectionPanel.java,widgets-6.9.234,"['package', 'org', 'processmining', 'models', 'util', 'abstractselectionpanel', 'c', 'extends', 'jcomponent', 'extends', 'jpanel', 'implements', 'viewinteractionpanel', 'abstractselectionpanel', 'jcompon', 'doubl', 'doubl', 'borderlayout', 'jscrollpan', 'viewspecificattributemap', 'illegalargumentexcept', 'static', 'final', 'long', 'serialversionuid', 'map', 'directedgraphelement', 'string']"
AbstractSequenceDistance.java,widgets-6.9.234,"['package', 'org', 'processmining', 'plugins', 'utils', 'sequencedist', 'abstractsequencedistance', 't', 'implements', 'sequencedistance', 't', 'abstractsequencedist', 'distanceresult']"
AbstractShape.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'shap', 'abstractshape', 'implements', 'shap', 'point2d']"
AbstractStrongReferencingConnection.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'connections', 'impl', 'abstractstrongreferencingconnection', 'extends', 'abstractconnect', 'abstractstrongreferencingconnect', 'final', 'collection', 'object']"
AbstractUndirectedEdge.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'undirect', 'abstractundirectededg', 'undirectedgraph', 'final', 'abstractundirectedgraph']"
AbstractUndirectedGraph.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'undirect', 'abstractundirectedgraph', 'abstractundirectedgraph', 'collect', 'illegalargumentexcept']"
AbstractUndirectedNode.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'undirect', 'abstractundirectednode', 'extends', 'abstractgraphnode', 'implements', 'undirectedgraphnod', 'abstractundirectednod', 'undirectedgraph', 'final', 'abstractundirectedgraph']"
AddArtificialEndFilter.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'logfilters', 'impl', 'addartificialendfilt', 'xlog', 'xtrace', 'xtraceeditor']"
AddArtificialStartFilter.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'logfilters', 'impl', 'addartificialstartfilt', 'xlog', 'xtrace', 'xtraceeditor']"
AddIdentityFilter.java,log-6.9.380,"['package', 'org', 'processmining', 'log', 'filt', 'addidentityfilter', 'implements', 'xeventeditor', 'xtraceeditor', 'xlog', 'identityconnect', 'xtrace', 'xevent', 'addidentityfilt', 'identityconnect', 'object', 'xlog', 'map', 'string', 'xattributable', 'map', 'string', 'map', 'object', 'xid']"
AddIdentityFilterUI.java,log-6.9.380,"['package', 'org', 'processmining', 'log', 'filters', 'ui', 'parameterlabels', 'addidentityfilterui', 'xlog', 'xlog']"
AddJarsForPackageRunnable.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'boot', 'package', 'directory', 'does', 'not', 'exist', 'dir', 'addjarsforpackagerunnable', 'extends', 'thread', 'addjarsforpackagerunn', 'pathhackerrunn']"
AddSt.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'addst', 'addst', 'addstvisu', 'jpanel', 'addstsecpanel', 'obtaindurationswithoutstart', 'boxandwhiskerplot', 'addstmain', 'obtaindurationwithstart', 'boxandwhiskerplot', 'addstmain', 'addstvisu', 'obtaindurationswithoutstart', 'obtaindurationwithstart', 'addstmain', 'addstsecpanel', 'boxandwhiskerplot', 'list', 'pair', 'string', 'long', 'set', 'string', 'final', 'arraylist', 'date', 'int', 'addcounter', 'string', 'displaychoice', 'jpanel', 'final', 'uiplugincontext', 'xlog', 'xlog']"
AddStEvents.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'addstev', 'addstev', 'xtrace', 'final', 'xtrac', 'final', 'str', 'final', 'list', 'comparablepair', 'string', 'date', 'final', 'list', 'comparablepair', 'string', 'date', 'comparablepair', 'string', 'date', 'comparablepair', 'string', 'date', 'prevpair', 'final', 'list', 'pair', 'string', 'string', 'final', 'list', 'pair', 'string', 'string', 'final', 'list', 'pair', 'string', 'string', 'final', 'list', 'pair', 'string', 'string', 'final', 'arraylist', 'xevent', 'final', 'list', 'xevent', 'final', 'list', 'xevent', 'pair', 'string', 'string', 'pair', 'string', 'string', 'integer', 'removecount', 'date', 'long', 'servicetime', '0l', 'currenttimes', 'long', 'prevrestimes', '0l', 'prevcastimes', 'xevent', 'date', 'cdate', 'string', 'rname', 'integer', 'count', 'final', 'string', 'displaychoice', 'string', 'eventtype']"
AddStMain.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'addstmain', 'addstmain', 'xtrace', 'xlog', 'xtraceeditor', 'addstev', 'addstev', 'list', 'comparablepair', 'string', 'date', 'arraylist', 'date', 'comparablepair', 'string', 'date', 'set', 'string', 'integer', 'addcount', '0', 'removecount', 'string', 'displaychoice', 'xlog']"
AddStPanel.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'addstpanel', 'extends', 'jpanel', 'color', 'borderlayout', 'headerbar', 'jlabel', 'jpanel', 'jspinner', 'buttongroup', 'jradiobutton', 'jradiobutton', 'jradiobutton', 'spinnernumbermodel', 'jspinner', 'dimens', 'dimens', 'changelisten', 'jtextfield', 'jpanel', 'boxlayout', 'actionlisten', 'dimens', 'dimens', 'jpanel', 'borderlayout', 'jsplitpan', 'jsplitpan', 'static', 'final', 'long', 'serialversionuid', 'final', 'chartpanel', 'jpanel', 'final', 'doubl', 'jspinner', 'jlabel', 'jpanel', 'final', 'color', 'buttongroup', 'jradiobutton', 'jradiobutton', 'jradiobutton']"
AddStPlugin.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'addstplugin', 'addst']"
AddStSecPanel.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'addstsecpanel', 'extends', 'jpanel', 'addstsecpanel', 'jpanel', 'borderlayout', 'headerbar', 'jlabel', 'buttongroup', 'jradiobutton', 'jradiobutton', 'jradiobutton', 'jpanel', 'borderlayout', 'jpanel', 'boxlayout', 'static', 'final', 'long', 'serialversionuid', 'jpanel', 'jpanel', 'jlabel', 'buttongroup', 'jradiobutton', 'jradiobutton', 'jradiobutton']"
AddStVisualizer.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'addstvisu', 'xlog', 'xlog']"
AdobeComposite.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'composit', 'adobecomposite', 'implements', 'composit', 'adobecomposit', 'compositecontext', 'adobecompositecontext']"
AdobeCompositeContext.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'composit', 'adobecompositecontext', 'implements', 'compositecontext', 'adobecompositecontext']"
AllInclassMethodTests.java,prom-contexts-6.9.56,"['package', 'org', 'processmining', 'contexts', 'test', 'allinclassmethodtest', 'list', 'file', 'file', 'file', 'file', 'urlclassload', 'filefilt', 'urlclassload', 'jarinputstream', 'plugindescriptorimpl', 'final', 'list', 'method', 'static', 'final', 'char', 'static', 'final', 'char', 'static', 'final', 'char']"
AllStandardScriptTests.java,prom-contexts-6.9.56,"['package', 'org', 'processmining', 'contexts', 'test', 'allstandardscripttest', 'file']"
AlphanumComparator.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'util', 'collect', 'alphanumcomparator', 'implements', 'comparator', 'string', 'stringbuild']"
AnimTimeParser.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'animation', 'pars', 'animtimeparser', 'bgen', 'jjtree', 'implements', 'animtimeparsertreeconstants', 'animtimeparserconst', 'lookaheadsuccess', 'extends', 'java', 'lang', 'error', 'jjcall', 'timebas', 'timebas', 'timebas', 'timeindefinit', 'timediscret', 'timediscret', 'timelookup', 'doubl', 'doubl', 'animtimepars', 'animtimepars', 'animtimepars', 'animtimepars', 'token', 'token', 'parseexcept', 'jjtanimtimeparserst', 'animtimepars', 'stringread', 'animtimepars', 'stringread', 'astexpr', 'arraylist', 'timeindefinit', 'timecompound', 'error', 'astsum', 'parseexcept', 'timesum', 'timesum', 'error', 'astterm', 'parseexcept', 'error', 'astindefinitetim', 'timeindefinit', 'error', 'asteventtim', 'parseexcept', 'timediscret', 'error', 'astliteraltim', 'parseexcept', 'timediscret', 'error', 'astlookuptim', 'timelookup', 'error', 'astparamlist', 'error', 'astnumb', 'parseexcept', 'error', 'astinteg', 'error', 'simplecharstream', 'runtimeexcept', 'animtimeparsertokenmanag', 'token', 'jjcall', 'runtimeexcept', 'token', 'jjcall', 'simplecharstream', 'animtimeparsertokenmanag', 'token', 'jjcall', 'token', 'jjcall', 'token', 'jjcall', 'token', 'jjcall', 'lookaheadsuccess', 'parseexcept', 'jjcall', 'token', 'jj_scanpos', 'int', 'int', 'jjcalls', 'boolean', 'jj_rescan', 'int', 'jj_gc', 'lookaheadsuccess', 'java', 'util', 'list', 'int', 'int', 'int']"
AnimTimeParserConstants.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'animation', 'pars']"
AnimTimeParserTokenManager.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'animation', 'pars', 'animtimeparsertokenmanager', 'implements', 'animtimeparserconst', 'animtimeparsertokenmanag', 'animtimeparsertokenmanag', 'token', 'error', 'tokenmgrerror', 'tokenmgrerror', 'final', 'int', 'final', 'int']"
AnimTimeParserTreeConstants.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'animation', 'pars']"
Animate.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animate', 'extends', 'animatebase', 'implements', 'animatecolorifac', 'anim', 'doubl', 'color', 'generalpath', 'doubl', 'styleattribut', 'runtimeexcept', 'color', 'color', 'runtimeexcept', 'affinetransform', 'generalpath', 'affinetransform', 'affinetransform', 'generalpath', 'runtimeexcept', 'runtimeexcept', 'styleattribut']"
AnimateBase.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animatebase', 'extends', 'animationel', 'animatebas', 'stringread', 'saxexcept', 'styleattribut', 'stringread']"
AnimateColor.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animatecolor', 'extends', 'animatebase', 'implements', 'animatecolorifac', 'animatecolor', 'color', 'color', 'styleattribut']"
AnimateColorIface.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'color']"
AnimateMotion.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animatemotion', 'extends', 'animatexform', 'animatemot', 'affinetransform', 'arraylist', 'generalpath', 'affinetransform', 'bezier', 'bezier', 'bezier', 'styleattribut']"
AnimateTransform.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animatetransform', 'extends', 'animatexform', 'animatetransform', 'affinetransform', 'styleattribut']"
AnimateXform.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animatexform', 'extends', 'animatebas', 'animatexform', 'affinetransform']"
AnimationElement.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animationelement', 'extends', 'svgel', 'animationel', 'doubl', 'doubl', 'doubl', 'runtimeexcept', 'stringread', 'stringread', 'stringread', 'saxexcept', 'animtimepars', 'stringread', 'styleattribut', 'stringread', 'stringread', 'stringread']"
AnimationTimeEval.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'animationtimeev', 'animationtimeev']"
Apache20License.java,apacheutils-6.9.122,"['package', 'org', 'processmining', 'model', 'apache20license', 'implements', 'htmltostr', 'stringbuff', 'url', 'bufferedread', 'inputstreamread']"
Apache20LicenseHelp.java,apacheutils-6.9.122,"['package', 'org', 'processmining', 'help', 'apache20licensehelp']"
Apache20LicensePlugin.java,apacheutils-6.9.122,"['package', 'org', 'processmining', 'plugin', 'apache20licenseplugin', 'apache20licens', 'apache20licens']"
Arc.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'pathcmd', 'arc', 'extends', 'pathcommand', 'arc', 'arc']"
ArrayUtils.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'util', 'arrayutil']"
AttributeFilterDialog.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'logfilt', 'attributefilterdialog', 'extends', 'jpanel', 'attributefilterdialog', 'alphanumcompar', 'tablelayout', 'jtabbedpan', 'alphanumcompar', 'dimens', 'borderpanel', 'tablelayout', 'promtextfield', 'dimens', 'jlabel', 'static', 'final', 'long', 'map', 'string', 'promlist', 'string', 'map', 'string', 'jcheckbox', 'promtextfield', 'jcheckbox']"
AttributeFilterParameters.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'logfilt', 'attributefilterparamet', 'attributefilterparamet', 'attributefilterparamet', 'map', 'set']"
AttributeFilterPlugin.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'logfilt', 'attributefilterplugin', 'xlog', 'xlog', 'attributefilterparamet', 'attributefilterdialog']"
AttributeLogFilter.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'filt', 'attributelogfilt', 'set', 'attributelogfilt']"
AttributeLogFilterPlugin.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'filt', 'attributelogfilterplugin', 'xlog', 'xlog', 'attributelogfilt', 'attributelogfilter_ui', 'simpledateformat', 'date']"
AttributeLogFilter_UI.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'filt', 'attributelogfilter_ui', 'extends', 'borderpanel', 'filteronlistener', 'implements', 'actionlisten', 'attributelistener', 'implements', 'actionlisten', 'mycomboboxmodel', 'extends', 'abstractlistmodel', 'string', 'implements', 'comboboxmodel', 'string', 'attributelogfilter_ui', 'interactionresult', 'mycomboboxmodel', 'object', 'borderlayout', 'prompropertiespanel', 'filteronlisten', 'attributelisten', 'mycomboboxmodel', 'prompropertiespanel', 'niceslid', 'dimens', 'dimens', 'niceslid', 'dimens', 'dimens', 'defaultcomboboxmodel', 'mycomboboxmodel', 'defaultcomboboxmodel', 'mycomboboxmodel', 'defaultcomboboxmodel', 'alphanumcompar', 'static', 'final', 'long', 'serialversionuid', 'xlog', 'jcheckbox', 'promcombobox', 'string', 'promcombobox', 'string', 'promcombobox', 'string', 'niceslid', 'niceslid', 'static', 'final', 'long', 'serialversionuid', 'static', 'final', 'long', 'serialversionuid', 'static', 'final', 'long', 'serialversionuid']"
AttributeMap.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbas', 'attributemap', 'attributemap', 'object', 'set', 'final', 'static', 'str', 'final', 'map', 'string', 'object']"
AttributeMapOwner.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbas']"
AuthoredType.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'annot']"
AutoHelpCommandLineParser.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'util', 'autohelpcommandlineparser', 'extends', 'cmdlinepars', 'command', 'command', 'autohelpcommandlinepars', 'autohelpcommandlinepars', 'option', 'final', 'list', 'pair', 'option', 'string', 'final', 'str', 'final', 'command', 'final', 'str', 'final', 'str']"
Base64InputStream.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'xml', 'base64inputstream', 'extends', 'filterinputstream', 'base64inputstream', 'ioexcept']"
Base64OutputStream.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'xml', 'base64outputstream', 'extends', 'filteroutputstream', 'base64outputstream']"
Base64Util.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'xml', 'base64util']"
BasicEventClassifier.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'log', 'logclassifi', 'basiceventclassifi', 'xeventnameclassifi', 'xeventresourceclassifi', 'xeventlifetransclassifi']"
Bezier.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'anim', 'bezier', 'doubl', 'bezier', 'doubl', 'point2d', 'point2d']"
Boot.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'boot', 'package', 'directory', 'does', 'not', 'exist', 'dir', 'boot', 'url', 'properti', 'fileinputstream', 'runtimeexcept', 'file', 'file', 'file', 'url', 'url', 'runtimeexcept', 'runtimeexcept', 'url', 'urlclassload', 'addjarsforpackagerunn', 'file', 'file', 'illegalargumentexcept', 'illegalargumentexcept', 'commandlineargumentlist']"
Bootable.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'plugin', 'annot']"
BorderPanel.java,widgets-6.9.234,"['package', 'org', 'processmining', 'framework', 'util', 'ui', 'widget', 'borderpanel', 'extends', 'jpanel', 'borderpanel', 'basicstrok', 'static', 'final', 'long', 'serialversionuid', 'final', 'int', 'final', 'int']"
BoundaryDirectedGraphNode.java,prom-models-6.9.32,"['package', 'org', 'processmining', 'models', 'graphbased', 'direct']"
BoxandWhiskerPlot.java,log-6.9.380,"['package', 'org', 'processmining', 'plugins', 'loginsertstart', 'boxandwhiskerplot', 'boxandwhiskerplot', 'color', 'color', 'chartpanel', 'categoryaxi', 'numberaxi', 'boxandwhiskerrender', 'boxandwhiskertooltipgener', 'categoryplot', 'jfreechart', 'font', 'chartpanel', 'jscrollpan', 'addstpanel', 'defaultboxandwhiskercategorydataset', 'static', 'color', 'chartpanel', 'final', 'uiplugincontext', 'final', 'set', 'string', 'final', 'set', 'string', 'final', 'list', 'pair', 'string', 'list', 'double', 'list', 'double', 'final', 'list', 'pair', 'string', 'long', 'doubl', 'boolean', 'blegend']"
BreadthFirstExpandCollection.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'util', 'search', 'breadthfirstexpandcollection', 'n', 'extends', 'depthfirstexpandcollection', 'n']"
BuildHistory.java,kitfox-6.9.6,"['package', 'com', 'kitfox', 'svg', 'pathcmd', 'buildhistori', 'buildhistori']"
CLI.java,prom-contexts-6.9.56,"['package', 'org', 'processmining', 'contexts', 'cli', 'cli', 'object', 'clicontext', 'scriptexecutor', 'file', 'repositori', 'autohelpcommandlinepars', 'fileinputstream', 'inputstreamread', 'bufferedinputstream', 'stringbuff']"
CLI.java,prom-framework-6.9.97,"['package', 'org', 'processmining', 'framework', 'plugin', 'annot']"
CLIContext.java,prom-contexts-6.9.56,"['package', 'org', 'processmining', 'contexts', 'cli', 'clicontext', 'extends', 'abstractglobalcontext', 'clicontext', 'cliplugincontext', 'final', 'cliplugincontext']"
