FileName,Label,FileContent
BooleanClause.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'booleanclaus', 'booleanclaus', 'occur', 'queri', 'queri', 'occur']"
BooleanQuery.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'booleanquery', 'extends', 'query', 'implements', 'iterable', 'booleanclause', 'toomanyclauses', 'extends', 'runtimeexcept', 'booleanweight', 'extends', 'weight', 'toomanyclaus', 'booleanqueri', 'booleanqueri', 'booleanclaus', 'list', 'booleanweight', 'queri', 'explan', 'scorer', 'weight', 'queri', 'object', 'illegalargumentexcept', 'booleanclaus', 'toomanyclaus', 'complexexplan', 'explan', 'explan', 'explan', 'complexexplan', 'explan', 'booleanscor', 'booleanscorer2', 'booleanweight', 'booleanclaus', 'stringbuild', 'static', 'int', 'maxclausecount', 'arraylist', 'booleanclause', 'final', 'boolean', 'final', 'boolean']"
BooleanScorer.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'booleanscorer', 'extends', 'scor', 'booleanscorercollector', 'extends', 'collector', 'bucketscorer', 'extends', 'scor', 'bucket', 'buckett', 'subscor', 'booleanscorercollector', 'bucketscor', 'buckett', 'collector', 'subscor', 'bucket', 'booleanscorercollector', 'illegalargumentexcept', 'buckett', 'subscor', 'subscor', 'bucketscor', 'unsupportedoperationexcept', 'stringbuild', 'buckett', 'scorer', 'subscorer', 'scorers', 'buckett', 'final', 'float', 'int', 'requiredmask', 'int', 'prohibitedmask', 'int', 'nextmask', 'final', 'int', 'bucket']"
BooleanScorer2.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'booleanscorer2', 'extends', 'scor', 'coordin', 'singlematchscorer', 'extends', 'scor', 'booleanscorer2', 'illegalargumentexcept', 'coordin', 'disjunctionsumscor', 'conjunctionscor', 'conjunctionscor', 'singlematchscor', 'singlematchscor', 'reqoptsumscor', 'singlematchscor', 'reqexclscor', 'disjunctionsumscor', 'final', 'list', 'scorer', 'final', 'list', 'scorer', 'final', 'list', 'scorer', 'final', 'coordin', 'final', 'scor', 'final', 'int', 'scorer']"
BoostAttribute.java,search,"['package', 'org', 'apache', 'lucene', 'search']"
BoostAttributeImpl.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'boostattributeimpl', 'extends', 'attributeimpl', 'implements', 'boostattribut']"
BufferedDeletes.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'buffereddelet', 'buffereddelet', 'iter', 'iter', 'iter', 'iter', 'queryandlimit', 'atomicinteg', 'atomiclong', 'queryandlimit', 'unsupportedoperationexcept', 'final', 'static', 'boolean', 'verbose_deletes', 'final', 'iterator', 'map', 'entry', 'query', 'integer']"
BufferedDeletesStream.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'buffereddeletesstream', 'applydeletesresult', 'queryandlimit', 'buffereddeletesstream', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'queryandlimit', 'atomiclong', 'atomicinteg', 'date', 'applydeletesresult', 'applydeletesresult', 'segmentinfo', 'buffereddelet', 'segmentinfo', 'buffereddelet', 'segmentinfo', 'applydeletesresult', 'indexsearch', 'final', 'list', 'frozenbuffereddeletes', 'long', 'nextgen', 'term', 'printstream', 'final', 'atomiclong', 'final', 'atomicinteg', 'final', 'int', 'static', 'final', 'comparator', 'segmentinfo']"
BufferedIndexInput.java,store,"['package', 'org', 'apache', 'lucene', 'stor', 'for', 'buff', 'bufferedindexinput', 'extends', 'indexinput', 'bufferedindexinput', 'bufferedindexinput', 'object', 'illegalargumentexcept', 'ioexcept', 'ioexcept', 'ioexcept', 'int', 'buffersize', 'long', 'bufferstart', 'int', 'bufferlength', 'int', 'bufferposition']"
BufferedIndexOutput.java,store,"['package', 'org', 'apache', 'lucene', 'stor', 'for', 'buff', 'bufferedindexoutput', 'extends', 'indexoutput', 'final', 'byte', 'long', 'bufferstart', 'int', 'bufferposition']"
Builder.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'automaton', 'fst', 'builder', 't', 'arc', 't', 'compilednode', 'implements', 'nod', 'uncompilednode', 't', 'implements', 'nod', 'builder', 'fst', 'uncompilednod', 'intsref', 'compilednod', 'intsref', 'final', 'nodehash', 't', 'final', 'fst', 't', 'final', 't', 'final', 'int', 'final', 'int', 'final', 'intsref', 'uncompilednode', 't', 'final', 'intsref']"
ByteArrayDataInput.java,store,"['package', 'org', 'apache', 'lucene', 'stor', 'bytearraydatainput', 'extends', 'datainput', 'bytearraydatainput', 'byte']"
ByteBlockPool.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'byteblockpool', 'alloc', 'directallocator', 'extends', 'alloc', 'alloc', 'directalloc', 'directalloc', 'byteblockpool', 'final', 'alloc']"
ByteFieldSource.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'funct', 'bytefieldsource', 'extends', 'fieldcachesourc', 'bytefieldsourc', 'bytefieldsourc', 'docvalu', 'docvalu', 'fieldcache', 'bytepars']"
ByteRunAutomaton.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'automaton', 'byterunautomaton', 'extends', 'runautomaton', 'byterunautomaton', 'byterunautomaton', 'utf32toutf8']"
ByteSequenceOutputs.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'automaton', 'fst', 'bytesequenceoutputs', 'extends', 'outputs', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesequenceoutput', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'final', 'static', 'bytesref']"
ByteSliceReader.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'byteslicereader', 'extends', 'datainput']"
ByteSliceWriter.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'byteslicewriter', 'extends', 'dataoutput', 'byteslicewrit', 'byte', 'final', 'byteblockpool']"
ByteValuesCreator.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'cach', 'bytevaluescreator', 'extends', 'cachedarraycreator', 'bytevalues', 'bytevaluescr', 'bytevaluescr', 'parser', 'bytevalu', 'synchron', 'bytevalu', 'runtimeexcept', 'openbitset']"
BytesRef.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'bytesref', 'implements', 'comparable', 'bytesref', 'utf8sortedasunicodecomparator', 'implements', 'comparator', 'bytesref', 'utf8sortedasutf16comparator', 'implements', 'comparator', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'bytesref', 'object', 'bytesref', 'runtimeexcept', 'stringbuild', 'utf8sortedasunicodecompar', 'utf8sortedasutf16compar', 'final', 'static', 'comparator', 'bytesref', 'final', 'static', 'comparator', 'bytesref']"
BytesRefFSTEnum.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'automaton', 'fst', 'bytesreffstenum', 't', 'extends', 'fstenum', 't', 'inputoutput', 't', 'bytesreffstenum', 'inputoutput', 'inputoutput', 'inputoutput', 'inputoutput', 'bytesref', 'final', 'bytesref', 'final', 'inputoutput', 't', 'bytesref']"
BytesRefHash.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'bytesrefhash', 'maxbyteslengthexceededexception', 'extends', 'runtimeexcept', 'bytesstartarray', 'directbytesstartarray', 'extends', 'bytesstartarray', 'bytesrefhash', 'bytesrefhash', 'bytesrefhash', 'bytesref', 'directbytesstartarray', 'atomiclong', 'bytesref', 'byteblockpool', 'directalloc', 'directbytesstartarray', 'atomiclong', 'sortertempl', 'bytesref', 'bytesref', 'bytesref', 'maxbyteslengthexceededexcept', 'atomiclong', 'final', 'bytesref', 'int', 'final', 'bytesstartarray', 'atomiclong', 'final', 'bytesref', 'int', 'final', 'atomiclong']"
CachedArray.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'cach', 'cachedarray', 'bytevalues', 'extends', 'cachedarray', 'shortvalues', 'extends', 'cachedarray', 'intvalues', 'extends', 'cachedarray', 'floatvalues', 'extends', 'cachedarray', 'longvalues', 'extends', 'cachedarray', 'doublevalues', 'extends', 'cachedarray', 'cachedarray', 'doubl']"
CachedArrayCreator.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'cach', 'cachedarraycreator', 't', 'extends', 'cachedarray', 'extends', 'entrycreatorwithoptions', 't', 'cachedarraycr', 'cachedarraycr', 'entrykey', 'illegalargumentexcept', 'illegalargumentexcept', 'simpleentrykey', 'integ', 'runtimeexcept', 'runtimeexcept', 'openbitset']"
CachingSpanFilter.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'cachingspanfilter', 'extends', 'spanfilt', 'cachingspanfilt', 'cachingspanfilt', 'docidset', 'spanfilterresult', 'illegalargumentexcept', 'illegalstateexcept', 'spanfilt', 'final', 'cachingwrapperfilter', 'filtercache', 'spanfilterresult']"
CachingTokenFilter.java,analysis,"['package', 'org', 'apache', 'lucene', 'analysi', 'cachingtokenfilter', 'extends', 'tokenfilt', 'cachingtokenfilt', 'list', 'attributesource', 'state', 'cache', 'iterator', 'attributesource', 'state', 'iterator', 'attributesource', 'st']"
CachingWrapperFilter.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'cachingwrapperfilter', 'extends', 'filt', 'filtercache', 't', 'filtercach', 'synchron', 'synchron', 'cachingwrapperfilt', 'cachingwrapperfilt', 'docidset', 'docidset', 'filtereddocidset', 'openbitsetdisi', 'final', 'deletesmod']"
CharReader.java,analysis,"['package', 'org', 'apache', 'lucene', 'analysi', 'charreader', 'extends', 'charstream', 'charread', 'final', 'read']"
CharStream.java,queryparser,"['package', 'org', 'apache', 'lucene', 'querypars']"
CharStream.java,analysis,"['package', 'org', 'apache', 'lucene', 'analysi', 'charstream', 'extends', 'read']"
CharTermAttribute.java,analysis,"['package', 'org', 'apache', 'lucene', 'analysis', 'tokenattribut', 'chartermattribut', 'chartermattribut', 'chartermattribut', 'chartermattribut', 'chartermattribut', 'chartermattribut', 'chartermattribut', 'chartermattribut']"
CharTermAttributeImpl.java,analysis,"['package', 'org', 'apache', 'lucene', 'analysis', 'tokenattribut', 'chartermattributeimpl', 'extends', 'attributeimpl', 'implements', 'chartermattribute', 'termtobytesrefattribute', 'clon', 'object', 'illegalargumentexcept', 'indexoutofboundsexcept', 'indexoutofboundsexcept', 'indexoutofboundsexcept', 'bytesref', 'static', 'int', 'min_buffer_size', 'char', 'int', 'termlength']"
CharTokenizer.java,analysis,"['package', 'org', 'apache', 'lucene', 'analysi', 'chartokenizer', 'extends', 'token', 'chartoken', 'chartoken', 'chartoken', 'int', 'offset', '0', 'bufferindex', '0', 'datalen', '0', 'finaloffset', 'static', 'final', 'int', 'max_word_len', 'static', 'final', 'int', 'io_buffer_size', 'final', 'chartermattribut', 'final', 'offsetattribut', 'final', 'characterutil', 'final', 'characterbuff']"
CharacterRunAutomaton.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'automaton', 'characterrunautomaton', 'extends', 'runautomaton', 'characterrunautomaton']"
CharacterUtils.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'characterutil', 'java5characterutils', 'extends', 'characterutil', 'java4characterutils', 'extends', 'characterutil', 'characterbuff', 'java4characterutil', 'java5characterutil', 'illegalargumentexcept', 'characterbuff', 'indexoutofboundsexcept', 'static', 'final', 'java4characterutil', 'static', 'final', 'java5characterutil', 'final', 'char', 'char', 'lasttrailinghighsurrogate']"
CheckIndex.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'checkindex', 'statu', 'segmentinfostatu', 'fieldnormstatu', 'termindexstatu', 'storedfieldstatu', 'termvectorstatu', 'list', 'list', 'checkindex', 'statu', 'statu', 'statu', 'segmentinfo', 'statu', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'indexsearch', 'bytesref', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'termqueri', 'term', 'runtimeexcept', 'bytesref', 'runtimeexcept', 'runtimeexcept', 'termqueri', 'term', 'runtimeexcept', 'runtimeexcept', 'illegalargumentexcept', 'file', 'checkindex', 'printstream', 'directori', 'static', 'boolean']"
ChecksumIndexInput.java,store,"['package', 'org', 'apache', 'lucene', 'stor', 'checksumindexinput', 'extends', 'indexinput', 'checksumindexinput', 'crc32', 'runtimeexcept']"
ChecksumIndexOutput.java,store,"['package', 'org', 'apache', 'lucene', 'stor', 'checksumindexoutput', 'extends', 'indexoutput', 'checksumindexoutput', 'crc32', 'runtimeexcept']"
CloseableThreadLocal.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'closeablethreadlocal', 't', 'implements', 'clos', 'threadlocal', 'weakreference', 't', 'map', 'thread', 't']"
Codec.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'codec', 'codec']"
CodecProvider.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'codec', 'codecprovid', 'synchron', 'synchron', 'collect', 'synchron', 'segmentinfoswrit', 'segmentinfosread', 'synchron', 'synchron', 'synchron', 'synchron', 'defaultsegmentinfoswrit', 'defaultsegmentinfosread', 'illegalargumentexcept', 'illegalargumentexcept', 'illegalargumentexcept', 'illegalargumentexcept', 'illegalargumentexcept', 'corecodecprovid', 'illegalargumentexcept', 'segmentinfoswrit', 'segmentinfosread', 'final', 'map', 'string', 'string', 'final', 'hashmap', 'string', 'codec', 'final', 'set', 'string', 'codecprovid']"
CodecUtil.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'codecutil', 'illegalargumentexcept', 'corruptindexexcept', 'corruptindexexcept', 'indexformattoooldexcept', 'indexformattoonewexcept', 'final', 'static', 'int', 'codec_magic']"
CollectionUtil.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'collectionutil', 'illegalargumentexcept', 'sortertempl', 'illegalargumentexcept', 'sortertempl']"
Collector.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'collector', 'indexsearch', 'bitset', 'collector']"
ComplexExplanation.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'complexexplanation', 'extends', 'explan', 'complexexplan', 'complexexplan']"
CompoundFileReader.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'compoundfilereader', 'extends', 'directori', 'fileentri', 'csindexinput', 'extends', 'bufferedindexinput', 'compoundfileread', 'compoundfileread', 'directori', 'synchron', 'synchron', 'synchron', 'indexoutput', 'lock', 'object', 'corruptindexexcept', 'fileentri', 'ioexcept', 'ioexcept', 'ioexcept', 'csindexinput', 'unsupportedoperationexcept', 'unsupportedoperationexcept', 'filenotfoundexcept', 'unsupportedoperationexcept', 'unsupportedoperationexcept', 'ioexcept', 'ioexcept', 'directori', 'indexinput', 'hashmap', 'string', 'fileentry']"
CompoundFileWriter.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'compoundfilewrit', 'fileentri', 'compoundfilewrit', 'directori', 'nullpointerexcept', 'nullpointerexcept', 'illegalstateexcept', 'nullpointerexcept', 'illegalargumentexcept', 'fileentri', 'illegalstateexcept', 'illegalstateexcept', 'ioexcept', 'directori', 'hashset', 'string', 'linkedlist', 'fileentry', 'boolean', 'merged', 'mergestate', 'checkabort']"
CompressionTools.java,document,"['package', 'org', 'apache', 'lucene', 'docu', 'compressiontool', 'bytearrayoutputstream', 'deflat', 'bytesref', 'bytearrayoutputstream', 'inflat']"
ConcurrentMergeScheduler.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'concurrentmergescheduler', 'extends', 'mergeschedul', 'mergethread', 'extends', 'thread', 'synchron', 'synchron', 'mergethread', 'synchron', 'synchron', 'synchron', 'illegalargumentexcept', 'illegalargumentexcept', 'illegalargumentexcept', 'illegalargumentexcept', 'illegalargumentexcept', 'threadinterruptedexcept', 'threadinterruptedexcept', 'mergethread', 'threadinterruptedexcept', 'volatile', 'boolean']"
ConjunctionScorer.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'conjunctionscorer', 'extends', 'scor', 'conjunctionscor', 'conjunctionscor', 'final', 'scorer', 'final', 'float']"
ConstantScoreAutoRewrite.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'constantscoreautorewrite', 'extends', 'termcollectingrewrite', 'booleanquery', 'cutofftermcollector', 'extends', 'termcollector', 'termstatebytestart', 'extends', 'directbytesstartarray', 'doubl', 'queri', 'termstatebytestart', 'booleanqueri', 'termqueri', 'cutofftermcollector', 'term', 'bytesref', 'constantscorequeri', 'perreadertermst', 'termstatebytestart', 'bytesrefhash', 'byteblockpool', 'int', 'termcountcutoff', 'double', 'doccountpercent']"
ConstantScoreQuery.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'constantscorequery', 'extends', 'queri', 'constantweight', 'extends', 'weight', 'constantscorer', 'extends', 'scor', 'constantscorequeri', 'constantscorequeri', 'filter', 'queri', 'queri', 'constantweight', 'queri', 'scorer', 'explan', 'constantscor', 'weight', 'nullpointerexcept', 'constantscorequeri', 'querywrapperfilt', 'nullpointerexcept', 'constantscorequeri', 'constantscor', 'complexexplan', 'explan', 'explan', 'collector', 'constantscor', 'stringbuild', 'final', 'weight']"
Constants.java,util,"['package', 'org', 'apache', 'lucene', 'util', 'constant']"
CoreCodecProvider.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'codec', 'corecodecprovider', 'extends', 'codecprovid', 'corecodecprovid', 'corecodecprovid', 'myfastcodec', 'indexwriterconfig', 'standardcodec', 'preflexcodec', 'pulsingcodec', 'simpletextcodec']"
CorruptIndexException.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'corruptindexexception', 'extends', 'ioexcept', 'corruptindexexcept']"
CustomScoreProvider.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'funct', 'customscoreprovid', 'for', 'the', 'given', 'customscoreprovid', 'explan', 'explan', 'explan', 'explan']"
CustomScoreQuery.java,search,"['package', 'org', 'apache', 'lucene', 'search', 'funct', 'customscorequery', 'extends', 'queri', 'customweight', 'extends', 'weight', 'customscorer', 'extends', 'scor', 'customscorequeri', 'customscorequeri', 'customscorequeri', 'queri', 'object', 'customweight', 'queri', 'scorer', 'explan', 'weight', 'illegalargumentexcept', 'stringbuild', 'customscoreprovid', 'customscor', 'explan', 'complexexplan', 'explan', 'customweight', 'queri', 'valuesourcequery', 'boolean', 'strict', 'final', 'float', 'scorer', 'scorer', 'final', 'customscoreprovid']"
DataInput.java,store,"['package', 'org', 'apache', 'lucene', 'stor', 'datainput', 'implements', 'clon', 'object', 'map']"
DataOutput.java,store,"['package', 'org', 'apache', 'lucene', 'stor', 'dataoutput', 'bytesref', 'static', 'int', 'copy_buffer_size', 'byte']"
DateTools.java,document,"['package', 'org', 'apache', 'lucene', 'docu', 'datetool', 'dateformat', 'simpledateformat', 'simpledateformat', 'simpledateformat', 'simpledateformat', 'simpledateformat', 'simpledateformat', 'simpledateformat', 'dateformat', 'illegalargumentexcept', 'parseexcept', 'date', 'illegalargumentexcept', 'static', 'final', 'threadlocal', 'dateformats']"
DefaultSegmentInfosReader.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'codec', 'defaultsegmentinfosreader', 'extends', 'segmentinfosread', 'indexinput', 'indexformattoooldexcept', 'indexformattoonewexcept', 'segmentinfo', 'compoundfileread', 'compoundfileread', 'indexformattoooldexcept', 'checksumindexinput', 'corruptindexexcept']"
DefaultSegmentInfosWriter.java,index,"['package', 'org', 'apache', 'lucene', 'index', 'codec', 'defaultsegmentinfoswriter', 'extends', 'segmentinfoswrit', 'indexoutput', 'checksumindexoutput']"
