FileName,Label,FileContent
AdminAccountManagementPage.java,Test Driver,"['package', 'teammates', 'test', 'pageobject', 'adminaccountmanagementpage', 'extends', 'apppag', 'adminaccountmanagementpag', 'adminaccountmanagementpag', 'adminaccountdetailspag', 'adminactivitylogpag', 'adminaccountmanagementpag', 'adminaccountmanagementpag', 'list']"
AdminAccountManagementPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminaccountmanagementpageaction', 'extends', 'act', 'adminaccountmanagementpagedata']"
AdminAccountManagementPageActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminaccountmanagementpageactiontest', 'extends', 'baseactiontest']"
AdminAccountManagementPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminaccountmanagementpagedata', 'extends', 'pagedata', 'adminaccountmanagementpagedata', 'list', 'adminaccountmanagementaccounttablerow', 'list', 'adminaccountmanagementaccounttablerow']"
AdminAccountManagementPageUiTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'adminaccountmanagementpageuitest', 'extends', 'baseuitestcas', 'adminaccountmanagementpag']"
AdminActivityLogPage.java,Test Driver,"['package', 'teammates', 'test', 'pageobject', 'adminactivitylogpage', 'extends', 'apppag', 'adminactivitylogpag', 'webel', 'date', 'simpledateformat']"
AdminActivityLogPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminactivitylogpageaction', 'extends', 'act', 'adminactivitylogpagedata', 'adminlogqueri', 'gaeversionapi', 'stringbuild', 'gaeversionapi', 'statusmessag', 'gaelogapi', 'gaelogapi', 'simpledateformat', 'static', 'final', 'int', 'relevant_logs_per_page', 'static', 'final', 'int', 'max_search_period', '24', '60', '60', 'static', 'final', 'int', 'search_time_increment', '2', '60', '60', 'static', 'final', 'int', 'max_search_times', 'max_search_period', 'static', 'final', 'int', 'max_versions_to_query', '1']"
AdminActivityLogPageActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminactivitylogpageactiontest', 'extends', 'baseactiontest', 'runtimeexcept', 'simpledateformat', 'simpledateformat', 'date', 'date', 'date', 'date', 'date', 'simpledateformat', 'simpledateformat', 'static', 'final', 'int', 'log_message_index_today', 'static', 'final', 'int', 'log_message_index_yesterday', 'static', 'final', 'int', 'log_message_index_two_days_ago', 'static', 'final', 'int', 'log_message_index_many_logs', 'static', 'final', 'int', 'log_message_interval_many_logs', 'list', 'list', 'string', 'simpledateformat']"
AdminActivityLogPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminactivitylogpagedata', 'extends', 'pagedata', 'queryparamet', 'adminactivitylogpagedata', 'list', 'list', 'list', 'adminactivitylogtablerow', 'queryparamet', 'invalidparametersexcept', 'simpledateformat', 'simpledateformat', 'stringbuild', 'invalidparametersexcept', 'static', 'string', 'list', 'adminactivitylogtablerow', 'list', 'string', 'queryparamet']"
AdminActivityLogPageUiTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'adminactivitylogpageuitest', 'extends', 'baseuitestcas', 'adminactivitylogpag']"
AdminActivityLogTableRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminactivitylogtablerow', 'adminactivitylogtablerow', 'activitylogentri', 'activitylogentri']"
AdminDraftEmailRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'admindraftemailrow', 'admindraftemailrow', 'adminemailact', 'adminemailact']"
AdminDraftEmailTable.java,UI,"['package', 'teammates', 'ui', 'templ', 'admindraftemailt', 'admindraftemailt', 'list', 'list', 'admindraftemailrow']"
AdminEmail.java,Storage,"['package', 'teammates', 'storage', 'ent', 'adminemail', 'extends', 'baseent', 'adminemail', 'list', 'list', 'date', 'text', 'date', 'date', 'list', 'string', 'list', 'string', 'date', 'date', 'text']"
AdminEmailActions.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminemailact', 'adminemailact', 'elementtag', 'elementtag', 'elementtag', 'elementtag', 'elementtag', 'elementtag']"
AdminEmailAttributes.java,Common,"['package', 'teammates', 'common', 'datatransfer', 'attribut', 'adminemailattributes', 'extends', 'entityattributes', 'adminemail', 'adminemailattribut', 'adminemailattribut', 'list', 'adminemail', 'list', 'list', 'date', 'date', 'fieldvalid', 'adminemail']"
AdminEmailComposePageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailcomposepageaction', 'extends', 'act', 'adminemailcomposepagedata', 'statusmessag']"
AdminEmailComposePageActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminemailcomposepageactiontest', 'extends', 'baseactiontest', 'adminemailslog']"
AdminEmailComposePageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminemailcomposepagedata', 'extends', 'adminemailpagedata', 'adminemailcomposepagedata', 'adminemailattribut']"
AdminEmailComposeSaveAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailcomposesaveaction', 'extends', 'act', 'adminemailcomposepagedata', 'adminemailattribut', 'text', 'statusmessag', 'adminemailattribut', 'text', 'adminemailattribut', 'text', 'list', 'string', 'list', 'string']"
AdminEmailComposeSaveActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminemailcomposesaveactiontest', 'extends', 'baseactiontest', 'adminemailslog']"
AdminEmailComposeSendAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailcomposesendaction', 'extends', 'act', 'adminemailcomposepagedata', 'blobkey', 'statusmessag', 'adminemailattribut', 'text', 'adminemailattribut', 'text', 'fieldvalid', 'statusmessag', 'invalidparametersexcept', 'statusmessag', 'statusmessag', 'adminemailattribut', 'text', 'date', 'adminemailattribut', 'text', 'date', 'list', 'string', 'list', 'string']"
AdminEmailCreateGroupReceiverListUploadUrlAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailcreategroupreceiverlistuploadurlaction', 'extends', 'act', 'adminemailcreategroupreceiverlistuploadurlajaxpagedata']"
AdminEmailCreateGroupReceiverListUploadUrlAjaxPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminemailcreategroupreceiverlistuploadurlajaxpagedata']"
AdminEmailCreateImageUploadUrlAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailcreateimageuploadurlaction', 'extends', 'createimageuploadurlact']"
AdminEmailDraftPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemaildraftpageaction', 'extends', 'act', 'adminemaildraftpagedata']"
AdminEmailDraftPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminemaildraftpagedata', 'extends', 'adminemailpagedata', 'adminemaildraftpagedata']"
AdminEmailGroupReceiverListUploadAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailgroupreceiverlistuploadaction', 'extends', 'act', 'adminemailcomposepagedata', 'blobkey', 'static', 'final', 'logg', 'adminemailcomposepagedata']"
AdminEmailImageUploadAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailimageuploadaction', 'extends', 'imageuploadact', 'adminemailcomposepagedata']"
AdminEmailListGenerator.java,Client,"['package', 'teammates', 'client', 'script', 'adminemaillistgenerator', 'extends', 'remoteapicli', 'emaillistconfig', 'emaillistconfig', 'adminemaillistgener', 'invalidparametersexcept', 'file', 'fileoutputstream', 'outputstreamwrit', 'bufferedwrit', 'date', 'simpledateformat', 'datetim', 'boolean', 'shouldincludetestdata', 'boolean', 'shouldincludeinstructor', 'studentstatu', 'instructorstatu', 'emaillistconfig', 'hashmap', 'string', 'date']"
AdminEmailLogPage.java,Test Driver,"['package', 'teammates', 'test', 'pageobject', 'adminemaillogpage', 'extends', 'apppag', 'adminemaillogpag']"
AdminEmailLogPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemaillogpageaction', 'extends', 'act', 'adminemaillogpagedata', 'gaeversionapi', 'adminlogqueri', 'gaelogapi', 'statusmessag', 'adminlogqueri', 'gaelogapi', 'statusmessag', 'emaillogentri', 'static', 'final', 'int', 'logs_per_page', 'static', 'final', 'int', 'max_search_period', '24', '60', '60', 'static', 'final', 'int', 'search_time_increment', '2', '60', '60', 'static', 'final', 'int', 'max_search_times', 'max_search_period', 'static', 'final', 'int', 'max_versions_to_query', '1']"
AdminEmailLogPageActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminemaillogpageactiontest', 'extends', 'baseactiontest', 'runtimeexcept', 'simpledateformat', 'static', 'final', 'int', 'log_message_index_today', 'static', 'final', 'int', 'log_message_index_yesterday', 'static', 'final', 'int', 'log_message_index_two_days_ago', 'static', 'final', 'int', 'log_message_index_many_logs', 'static', 'final', 'int', 'log_message_interval_many_logs', 'list', 'list', 'string', 'simpledateformat']"
AdminEmailLogPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminemaillogpagedata', 'extends', 'pagedata', 'queryparamet', 'adminemaillogpagedata', 'list', 'list', 'queryparamet', 'invalidparametersexcept', 'simpledateformat', 'simpledateformat', 'invalidparametersexcept', 'adminemailtablerow', 'list', 'adminemailtablerow', 'list', 'string', 'queryparamet']"
AdminEmailLogPageUiTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'adminemaillogpageuitest', 'extends', 'baseuitestcas', 'static', 'final', 'int', 'admin_email_log_table_num_columns', 'adminemaillogpag']"
AdminEmailPage.java,Test Driver,"['package', 'teammates', 'test', 'pageobject', 'adminemailpage', 'extends', 'apppag', 'adminemailpag', 'file', 'webel', 'webel']"
AdminEmailPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminemailpagedata', 'extends', 'pagedata', 'adminsentemailt', 'admindraftemailt', 'admintrashemailt', 'adminemailpagest', 'adminemailcomposepagedata', 'adminemailsentpagedata', 'adminemaildraftpagedata', 'adminemailtrashpagedata', 'adminsentemailt', 'adminsentemailrow', 'adminemailact', 'admindraftemailt', 'admindraftemailrow', 'adminemailact', 'admintrashemailt', 'admintrashemailrow', 'admintrashemailact', 'adminsentemailt', 'admindraftemailt', 'admintrashemailt']"
AdminEmailPageUiTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'adminemailpageuitest', 'extends', 'baseuitestcas', 'static', 'final', 'int', 'admin_email_table_num_columns', 'adminemailpag']"
AdminEmailSentPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailsentpageaction', 'extends', 'act', 'adminemailsentpagedata']"
AdminEmailSentPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminemailsentpagedata', 'extends', 'adminemailpagedata', 'adminemailsentpagedata']"
AdminEmailTableRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminemailtablerow', 'adminemailtablerow', 'emaillogentri', 'emaillogentri']"
AdminEmailTrashAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailtrashaction', 'extends', 'act', 'statusmessag', 'statusmessag', 'statusmessag']"
AdminEmailTrashDeleteAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailtrashdeleteaction', 'extends', 'act', 'statusmessag', 'statusmessag']"
AdminEmailTrashPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminemailtrashpageaction', 'extends', 'act', 'adminemailtrashpagedata']"
AdminEmailTrashPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminemailtrashpagedata', 'extends', 'adminemailpagedata', 'adminemailtrashpagedata']"
AdminEmailsDb.java,Storage,"['package', 'teammates', 'storage', 'api', 'adminemailsdb', 'extends', 'entitiesdb', 'adminemail', 'adminemailattributes', 'date', 'list', 'adminemailattribut', 'adminemailattribut', 'adminemailattribut', 'list', 'list', 'list', 'invalidparametersexcept', 'entitydoesnotexistexcept', 'blobkey', 'invalidparametersexcept', 'entitydoesnotexistexcept', 'adminemailattribut']"
AdminEmailsLogic.java,Logic,"['package', 'teammates', 'logic', 'cor', 'adminemailslog', 'list', 'adminemailattribut', 'adminemailattribut', 'adminemailattribut', 'list', 'list', 'list', 'date', 'adminemailslog', 'adminemailsdb', 'static', 'adminemailslog', 'static', 'final', 'adminemailsdb']"
AdminExceptionTestAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminexceptiontestaction', 'extends', 'act', 'assertionerror', 'entitydoesnotexistexcept', 'unauthorizedaccessexcept', 'nullpointerexcept', 'deadlineexceededexcept', 'nullpostparameterexcept']"
AdminExceptionTestActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminexceptiontestactiontest', 'extends', 'baseactiontest']"
AdminFeedbackSessionRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminfeedbacksessionrow', 'adminfeedbacksessionrow']"
AdminFilter.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminfilt', 'adminfilt', 'list', 'list', 'list', 'list', 'list', 'list', 'string', 'list', 'string', 'list', 'string', 'list', 'string', 'list', 'string']"
AdminHomePage.java,Test Driver,"['package', 'teammates', 'test', 'pageobject', 'adminhomepage', 'extends', 'apppag', 'adminhomepag', 'adminhomepag', 'webel', 'webel', 'webel', 'webel', 'webel', 'webel', 'webel']"
AdminHomePageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminhomepageaction', 'extends', 'act', 'adminhomepagedata']"
AdminHomePageActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminhomepageactiontest', 'extends', 'baseactiontest']"
AdminHomePageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminhomepagedata', 'extends', 'pagedata', 'adminhomepagedata']"
AdminHomePageDataTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'pagedata', 'adminhomepagedatatest', 'extends', 'basetestcas', 'adminhomepagedata', 'static', 'databundl', 'adminhomepagedata']"
AdminHomePageUiTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'adminhomepageuitest', 'extends', 'baseuitestcas', 'instructorattribut', 'instructorattribut', 'adminhomepag', 'instructorcoursespag']"
AdminInstructorAccountAddAction.java,UI,"['package', 'teammates', 'ui', 'control', 'admininstructoraccountaddaction', 'extends', 'act', 'adminhomepagedata', 'statusmessag', 'stringbuild', 'statusmessag', 'statusmessag', 'emailgener', 'statusmessag', 'simpledateformat', 'backdoorlog', 'static', 'final', 'logg']"
AdminInstructorAccountAddActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'admininstructoraccountaddactiontest', 'extends', 'baseactiontest', 'logic', 'admininstructoraccountaddact']"
AdminLogQuery.java,Common,"['package', 'teammates', 'common', 'util', 'adminlogqueri', 'adminlogqueri', 'logqueri', 'static', 'final', 'boolean', 'should_include_app_log', 'static', 'final', 'int', 'batch_size', 'static', 'final', 'loglevel', 'logqueri']"
AdminLogQueryTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'util', 'adminlogquerytest', 'extends', 'basetestcas', 'gregoriancalendar', 'adminlogqueri', 'adminlogqueri', 'gregoriancalendar', 'adminlogqueri']"
AdminPrepareEmailAddressModeWorkerAction.java,UI,"['package', 'teammates', 'ui', 'autom', 'adminprepareemailaddressmodeworkeraction', 'extends', 'automatedact', 'static', 'final', 'logg']"
AdminPrepareEmailGroupModeWorkerAction.java,UI,"['package', 'teammates', 'ui', 'autom', 'adminprepareemailgroupmodeworkeraction', 'extends', 'automatedact', 'blobkey', 'static', 'final', 'logg']"
AdminSearchInstructorRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsearchinstructorrow', 'adminsearchinstructorrow']"
AdminSearchInstructorTable.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsearchinstructort', 'adminsearchinstructort', 'list', 'list', 'adminsearchinstructorrow']"
AdminSearchPage.java,Test Driver,"['package', 'teammates', 'test', 'pageobject', 'adminsearchpage', 'extends', 'apppag', 'adminsearchpag', 'webel', 'webel']"
AdminSearchPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminsearchpageaction', 'extends', 'act', 'adminsearchpagedata', 'statusmessag', 'statusmessag', 'statusmessag', 'static', 'final', 'str', 'map', 'string', 'string', 'map', 'string', 'string']"
AdminSearchPageActionTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'act', 'adminsearchpageactiontest', 'extends', 'baseactiontest']"
AdminSearchPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminsearchpagedata', 'extends', 'pagedata', 'studentsearchresultbundl', 'map', 'map', 'map', 'map', 'map', 'map', 'map', 'instructorsearchresultbundl', 'map', 'map', 'map', 'map', 'adminsearchpagedata', 'adminsearchinstructort', 'adminsearchstudentt', 'list', 'list', 'studentsearchresultbundl', 'instructorsearchresultbundl', 'adminsearchinstructort', 'adminsearchinstructorrow', 'adminsearchstudentt', 'adminsearchstudentrow', 'adminsearchstudentlink', 'adminsearchstudentfeedbacksess', 'adminsearchinstructort', 'adminsearchstudentt']"
AdminSearchPageUiTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'adminsearchpageuitest', 'extends', 'baseuitestcas', 'static', 'final', 'int', 'admin_search_instructor_table_num_columns', 'static', 'final', 'int', 'admin_search_student_table_num_columns', 'adminsearchpag']"
AdminSearchStudentFeedbackSession.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsearchstudentfeedbacksess', 'adminsearchstudentfeedbacksess']"
AdminSearchStudentLinks.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsearchstudentlink', 'adminsearchstudentlink']"
AdminSearchStudentRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsearchstudentrow', 'adminsearchstudentrow', 'adminsearchstudentlink', 'list', 'list', 'list', 'adminsearchstudentlink', 'list', 'adminsearchstudentfeedbacksession', 'list', 'adminsearchstudentfeedbacksession', 'list', 'adminsearchstudentfeedbacksession']"
AdminSearchStudentTable.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsearchstudentt', 'adminsearchstudentt', 'list', 'list', 'adminsearchstudentrow']"
AdminSendEmailWorkerAction.java,UI,"['package', 'teammates', 'ui', 'autom', 'adminsendemailworkeraction', 'extends', 'automatedact', 'emailgener', 'static', 'final', 'logg']"
AdminSentEmailRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsentemailrow', 'adminsentemailrow', 'adminemailact', 'adminemailact']"
AdminSentEmailTable.java,UI,"['package', 'teammates', 'ui', 'templ', 'adminsentemailt', 'adminsentemailt', 'list', 'list', 'adminsentemailrow']"
AdminSessionsPage.java,Test Driver,"['package', 'teammates', 'test', 'pageobject', 'adminsessionspage', 'extends', 'apppag', 'adminsessionspag']"
AdminSessionsPageAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminsessionspageaction', 'extends', 'act', 'adminsessionspagedata', 'statusmessag', 'statusmessag', 'statusmessag', 'static', 'final', 'str', 'adminsessionspagedata', 'map', 'string', 'list', 'feedbacksessionattributes', 'map', 'string', 'string', 'date', 'date', 'doubl']"
AdminSessionsPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminsessionspagedata', 'extends', 'pagedata', 'adminsessionspagedata', 'adminfilt', 'list', 'list', 'list', 'list', 'list', 'stringbuild', 'adminfeedbacksessionrow', 'adminfilt', 'institutionpanel', 'date', 'date', 'doubl', 'list', 'institutionpanel', 'adminfilt']"
AdminSessionsPageUiTest.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'adminsessionspageuitest', 'extends', 'baseuitestcas', 'adminsessionspag']"
AdminStudentGoogleIdResetAction.java,UI,"['package', 'teammates', 'ui', 'control', 'adminstudentgoogleidresetaction', 'extends', 'act', 'adminstudentgoogleidresetpagedata', 'statusmessag', 'statusmessag', 'statusmessag', 'statusmessag', 'statusmessag']"
AdminStudentGoogleIdResetPageData.java,UI,"['package', 'teammates', 'ui', 'pagedata', 'adminstudentgoogleidresetpagedata', 'extends', 'pagedata', 'adminstudentgoogleidresetpagedata']"
AdminTrashEmailActions.java,UI,"['package', 'teammates', 'ui', 'templ', 'admintrashemailact', 'admintrashemailact', 'elementtag', 'elementtag', 'elementtag', 'elementtag', 'elementtag', 'elementtag']"
AdminTrashEmailRow.java,UI,"['package', 'teammates', 'ui', 'templ', 'admintrashemailrow', 'admintrashemailrow', 'admintrashemailact', 'admintrashemailact']"
AdminTrashEmailTable.java,UI,"['package', 'teammates', 'ui', 'templ', 'admintrashemailt', 'admintrashemailt', 'list', 'elementtag', 'elementtag', 'list', 'admintrashemailrow', 'elementtag']"
AjaxResult.java,UI,"['package', 'teammates', 'ui', 'control', 'ajaxresult', 'extends', 'actionresult', 'ajaxresult', 'ajaxresult', 'ajaxresult', 'boolean', 'isclearingstatusmessage']"
AllAccessControlUiTests.java,Test Driver,"['package', 'teammates', 'test', 'cases', 'browsertest', 'allaccesscontroluitests', 'extends', 'baseuitestcas', 'apppag', 'instructorattribut']"
