FileName,Label,FileContent
ChangeTypeAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'change', 'type', 'action', 'action', 'change', 'type', 'action', 'base', 'panel']"
CleanupAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'cleanup', 'action', 'worker', 'cleanup', 'action', 'cleanup', 'preset', 'panel', 'check', 'box', 'message', 'named', 'compound', 'cleanup', 'worker', 'undoable', 'field', 'change', 'base', 'panel', 'jab', 'ref', 'frame', 'jab', 'ref', 'preferences']"
ConnectToSharedDatabaseAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'connect', 'shared', 'database', 'action', 'mnemonic', 'aware', 'action', 'connect', 'shared', 'database', 'action', 'connect', 'shared', 'database', 'dialog', 'jab', 'ref', 'frame']"
CopyAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'copy', 'action', 'action', 'copy', 'action', 'clip', 'board', 'manager', 'jtext', 'component']"
CopyBibTeXKeyAndLinkAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'copy', 'bib', 'te', 'xkey', 'link', 'action', 'base', 'action', 'copy', 'bib', 'te', 'xkey', 'link', 'action', 'builder', 'clip', 'board', 'manager', 'main', 'table']"
CopyDoiUrlAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'copy', 'doi', 'url', 'action', 'action', 'copy', 'doi', 'url', 'action', 'copy', 'doi', 'url', 'action', 'clip', 'board', 'manager', 'jtext', 'component', 'component']"
CopyVersionToClipboardAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'copy', 'version', 'clipboard', 'action', 'action', 'clip', 'board', 'manager']"
ErrorConsoleAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'error', 'console', 'action', 'action', 'error', 'console', 'action', 'jtabbed', 'pane', 'dimension', 'jtext', 'area', 'jscroll', 'pane', 'jframe', 'stream', 'eavesdropper', 'cache']"
IntegrityCheckAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'integrity', 'check', 'action', 'mnemonic', 'aware', 'action', 'integrity', 'check', 'action', 'integrity', 'check', 'jtable', 'jscroll', 'pane', 'jdialog', 'jpopup', 'menu', 'jcheck', 'box', 'menu', 'item', 'jbutton', 'form', 'layout', 'jab', 'ref', 'frame']"
ManageKeywordsAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'manage', 'keywords', 'action', 'mnemonic', 'aware', 'action', 'manage', 'keywords', 'action', 'keyword', 'list', 'jtext', 'field', 'jscroll', 'pane', 'jdialog', 'jbutton', 'jbutton', 'jbutton', 'jbutton', 'jradio', 'button', 'jradio', 'button', 'button', 'group', 'form', 'layout', 'button', 'bar', 'builder', 'action', 'key', 'listener', 'auto', 'complete', 'listener', 'key', 'listener', 'keyword', 'keyword', 'list', 'keyword', 'list', 'keyword', 'list', 'named', 'compound', 'undoable', 'field', 'change', 'jab', 'ref', 'frame', 'jdialog', 'list', 'model', 'keyword', 'jradio', 'button', 'jradio', 'button', 'keyword', 'list']"
MassSetFieldAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'mass', 'set', 'field', 'action', 'mnemonic', 'aware', 'action', 'mass', 'set', 'field', 'action', 'jdialog', 'jtext', 'field', 'jtext', 'field', 'jbutton', 'jbutton', 'jradio', 'button', 'jradio', 'button', 'jradio', 'button', 'jradio', 'button', 'jradio', 'button', 'jcheck', 'box', 'button', 'group', 'button', 'group', 'form', 'layout', 'button', 'bar', 'builder', 'action', 'named', 'compound', 'named', 'compound', 'undoable', 'field', 'change', 'named', 'compound', 'undoable', 'field', 'change', 'undoable', 'field', 'change', 'jab', 'ref', 'frame', 'jdialog', 'jradio', 'button', 'jradio', 'button', 'jradio', 'button', 'jradio', 'button', 'jradio', 'button', 'jcombo', 'box', 'jtext', 'field', 'jtext', 'field', 'canceled', 'jcheck', 'box']"
MnemonicAwareAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'mnemonic', 'aware', 'action', 'action', 'mnemonic', 'aware', 'action', 'mnemonic', 'aware', 'action']"
NewDatabaseAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'database', 'action', 'mnemonic', 'aware', 'action', 'database', 'action', 'bib', 'database', 'context', 'defaults', 'jab', 'ref', 'frame', 'bib', 'database', 'mode']"
NewEntryAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'entry', 'action', 'mnemonic', 'aware', 'action', 'entry', 'action', 'entry', 'action', 'entry', 'action', 'entry', 'type', 'dialog', 'log', 'jab', 'ref', 'frame']"
NewSubDatabaseAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'sub', 'database', 'action', 'mnemonic', 'aware', 'action', 'sub', 'database', 'action', 'aux', 'dialog', 'defaults', 'base', 'panel', 'bib', 'database', 'context', 'jab', 'ref', 'frame']"
OpenBrowserAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'open', 'browser', 'action', 'action', 'open', 'browser', 'action', 'open', 'browser', 'action']"
PasteAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'paste', 'action', 'action', 'paste', 'action', 'clip', 'board', 'manager', 'component']"
SearchForUpdateAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'search', 'update', 'action', 'action', 'search', 'update', 'action']"
SortTabsAction.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'actions', 'sort', 'tabs', 'action', 'mnemonic', 'aware', 'action', 'comparator', 'sort', 'tabs', 'action', 'jab', 'ref', 'frame']"
AutoCompleteListener.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'autocompleter', 'auto', 'complete', 'listener', 'key', 'adapter', 'focus', 'listener', 'auto', 'complete', 'listener', 'console', 'handler', 'builder', 'builder', 'buffer', 'buffer', 'log', 'auto', 'completer', 'list', 'consume', 'enter', 'key', 'focus', 'listener']"
AutoCompleteRenderer.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'autocompleter', 'auto', 'complete', 'renderer']"
AutoCompleteSupport.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'autocompleter', 'auto', 'complete', 'support', 'move', 'action', 'action', 'combo', 'box', 'editor', 'focus', 'handler', 'focus', 'adapter', 'auto', 'complete', 'support', 'auto', 'complete', 'support', 'auto', 'complete', 'support', 'move', 'action', 'jpopup', 'menu', 'move', 'action', 'move', 'action', 'border', 'layout', 'document', 'listener', 'combo', 'box', 'editor', 'focus', 'handler', 'popup', 'menu', 'listener', 'auto', 'complete', 'renderer', 'auto', 'completer', 'jtext', 'component', 'jpopup', 'menu', 'selects', 'text', 'focus', 'gain']"
ListAutoCompleteRenderer.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'autocompleter', 'list', 'auto', 'complete', 'renderer', 'auto', 'complete', 'renderer', 'component', 'action', 'event', 'jscroll', 'pane', 'list', 'model', 'jlist', 'interpret', 'selection', 'change', 'accept']"
AutosaveUIManager.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'autosaveandbackup', 'ui', 'role', 'listens', 'autosave', 'uimanager', 'autosave', 'uimanager', 'save', 'database', 'action', 'log', 'base', 'panel']"
BackupUIManager.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'autosaveandbackup', 'backup', 'uimanager', 'builder']"
FromAuxDialog.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'auximport', 'aux', 'dialog', 'jdialog', 'aux', 'dialog', 'bib', 'database', 'jpanel', 'jpanel', 'jbutton', 'jbutton', 'jbutton', 'jpanel', 'border', 'layout', 'button', 'bar', 'builder', 'jlabel', 'jpanel', 'border', 'layout', 'action', 'jtext', 'field', 'jbutton', 'file', 'dialog', 'jscroll', 'pane', 'jtext', 'area', 'jscroll', 'pane', 'form', 'builder', 'form', 'layout', 'form', 'builder', 'form', 'layout', 'aux', 'parser', 'jpanel', 'jpanel', 'jbutton', 'jbutton', 'jbutton', 'jcombo', 'box', 'jtext', 'field', 'jlist', 'jtext', 'area', 'jtabbed', 'pane', 'aux', 'parser', 'jab', 'ref', 'frame']"
BasePanel.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'base', 'panel', 'jpanel', 'clipboard', 'owner', 'file', 'update', 'listener', 'group', 'tree', 'listener', 'search', 'auto', 'complete', 'listener', 'auto', 'complete', 'listener', 'search', 'listener', 'undo', 'action', 'base', 'action', 'open', 'urlaction', 'base', 'action', 'redo', 'action', 'base', 'action', 'print', 'preview', 'action', 'base', 'action', 'save', 'selected', 'action', 'base', 'action', 'search', 'open', 'file', 'base', 'panel', 'content', 'auto', 'completers', 'base', 'panel', 'mode', 'jab', 'ref', 'frame', 'bib', 'entry', 'entry', 'editor', 'entry', 'editor', 'bib', 'database', 'list', 'bib', 'database', 'context', 'group', 'selector', 'side', 'pane', 'manager', 'save', 'selected', 'action', 'search', 'open', 'file', 'optional', 'counting', 'undo', 'manager', 'main', 'table', 'bib', 'database', 'context', 'search', 'query', 'citation', 'style', 'cache', 'preview', 'panel', 'undo', 'action', 'redo', 'action', 'counting', 'undo', 'manager', 'main', 'table', 'data', 'model', 'citation', 'style', 'cache', 'search', 'listener', 'group', 'tree', 'listener', 'builder', 'save', 'database', 'action', 'cleanup', 'action', 'save', 'selected', 'action', 'save', 'selected', 'action', 'print', 'preview', 'action', 'preamble', 'editor', 'dialog', 'find', 'unlinked', 'files', 'dialog', 'worker', 'check', 'box', 'message', 'named', 'compound', 'undoable', 'key', 'change', 'merge', 'entries', 'dialog', 'copy', 'bib', 'te', 'xkey', 'link', 'action', 'append', 'database', 'action', 'attach', 'file', 'action', 'open', 'urlaction', 'fetch', 'merge', 'entry', 'replace', 'dialog', 'named', 'compound', 'duplicate', 'search', 'entry', 'type', 'dialog', 'bib', 'entry', 'text', 'input', 'dialog', 'mark', 'entries', 'action', 'named', 'compound', 'named', 'compound', 'special', 'field', 'value', 'view', 'model', 'special', 'field', 'view', 'model', 'special', 'field', 'value', 'view', 'model', 'special', 'field', 'view', 'model', 'special', 'field', 'value', 'view', 'model', 'special', 'field', 'view', 'model', 'special', 'field', 'value', 'view', 'model', 'special', 'field', 'view', 'model', 'special', 'field', 'value', 'view', 'model', 'special', 'field', 'view', 'model', 'special', 'field', 'value', 'view', 'model', 'special', 'field', 'view', 'model', 'highlight', 'matching', 'group', 'preferences', 'highlight', 'matching', 'group', 'preferences', 'highlight', 'matching', 'group', 'preferences', 'export', 'clipboard', 'action', 'send', 'email', 'action', 'write', 'xmpaction', 'abbreviate', 'action', 'abbreviate', 'action', 'unabbreviate', 'action', 'synchronize', 'file', 'field', 'search', 'fix', 'duplicate', 'labels', 'group', 'add', 'remove', 'dialog', 'group', 'add', 'remove', 'dialog', 'group', 'add', 'remove', 'dialog', 'find', 'full', 'text', 'action', 'selection', 'transferable', 'bibtex', 'entry', 'named', 'compound', 'named', 'compound', 'undoable', 'remove', 'entry', 'clip', 'board', 'manager', 'named', 'compound', 'undoable', 'insert', 'entry', 'selection', 'selection', 'reader', 'layout', 'helper', 'builder', 'selection', 'search', 'open', 'file', 'file', 'list', 'table', 'model', 'search', 'open', 'file', 'external', 'file', 'menu', 'item', 'save', 'exception', 'save', 'exception', 'form', 'layout', 'jtext', 'area', 'named', 'compound', 'undoable', 'field', 'change', 'entry', 'type', 'dialog', 'bib', 'entry', 'undoable', 'insert', 'entry', 'runnable', 'timer', 'task', 'timer', 'task', 'undoable', 'insert', 'entry', 'main', 'table', 'format', 'main', 'table', 'main', 'table', 'selection', 'listener', 'highlight', 'matching', 'group', 'preferences', 'action', 'action', 'action', 'action', 'key', 'adapter', 'jsplit', 'pane', 'border', 'layout', 'search', 'auto', 'complete', 'listener', 'auto', 'complete', 'preferences', 'content', 'auto', 'completers', 'auto', 'complete', 'listener', 'content', 'auto', 'completers', 'auto', 'complete', 'preferences', 'auto', 'completer', 'factory', 'entry', 'editor', 'entry', 'editor', 'named', 'compound', 'undoable', 'change', 'type', 'check', 'box', 'message', 'named', 'compound', 'undoable', 'key', 'change', 'file', 'list', 'table', 'model', 'action', 'event', 'change', 'scanner', 'file', 'update', 'panel', 'file', 'dialog', 'file', 'log', 'split', 'pane', 'divider', 'size', 'bib', 'database', 'context', 'main', 'table', 'data', 'model', 'citation', 'style', 'cache', 'base', 'panel', 'mode', 'entry', 'editor', 'main', 'table', 'selection', 'listener', 'list', 'event', 'listener', 'bib', 'entry', 'jsplit', 'pane', 'jab', 'ref', 'frame', 'auto', 'completer', 'undo', 'action', 'redo', 'action', 'counting', 'undo', 'manager', 'list', 'bib', 'entry', 'list', 'bib', 'entry', 'main', 'table', 'main', 'table', 'format', 'bib', 'entry', 'preamble', 'editor', 'dialog', 'map', 'object', 'side', 'pane', 'manager', 'content', 'auto', 'completers', 'search', 'query', 'runnable', 'timer', 'task', 'save', 'preferences', 'database', 'save', 'type', 'bib', 'entry', 'base', 'panel']"
BasePanelMode.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui']"
BibtexKeyPatternDialog.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'bibtexkeypattern', 'bibtex', 'key', 'pattern', 'dialog', 'jdialog', 'bibtex', 'key', 'pattern', 'dialog', 'bibtex', 'key', 'pattern', 'panel', 'border', 'layout', 'jbutton', 'jbutton', 'jpanel', 'button', 'bar', 'builder', 'dimension', 'action', 'window', 'event', 'meta', 'data', 'base', 'panel', 'bibtex', 'key', 'pattern', 'panel']"
BibtexKeyPatternPanel.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'bibtexkeypattern', 'bibtex', 'key', 'pattern', 'panel', 'jpanel', 'bibtex', 'key', 'pattern', 'panel', 'database', 'bibtex', 'key', 'pattern', 'grid', 'bag', 'layout', 'grid', 'bag', 'constraints', 'jtext', 'field', 'help', 'action', 'jpanel', 'jscroll', 'pane', 'dimension', 'jlabel', 'font', 'insets', 'jlabel', 'insets', 'jlabel', 'insets', 'jbutton', 'insets', 'jbutton', 'jbutton', 'insets', 'jlabel', 'insets', 'jtext', 'field', 'insets', 'jbutton', 'insets', 'global', 'bibtex', 'key', 'pattern', 'database', 'bibtex', 'key', 'pattern', 'help', 'action', 'map', 'jtext', 'field', 'base', 'panel']"
ResolveDuplicateLabelDialog.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'bibtexkeypattern', 'resolve', 'duplicate', 'label', 'dialog', 'resolve', 'duplicate', 'label', 'dialog', 'list', 'jdialog', 'form', 'layout', 'jlabel', 'jcheck', 'box', 'preview', 'panel', 'dimension', 'jscroll', 'pane', 'button', 'bar', 'builder', 'jbutton', 'jbutton', 'jbutton', 'action', 'jdialog', 'list', 'jcheck', 'box']"
SearchFixDuplicateLabels.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'bibtexkeypattern', 'search', 'fix', 'duplicate', 'labels', 'worker', 'search', 'fix', 'duplicate', 'labels', 'resolve', 'duplicate', 'label', 'dialog', 'named', 'compound', 'undoable', 'key', 'change', 'base', 'panel', 'map', 'list', 'bib', 'entry']"
CleanupActionsListModel.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'cleanup', 'cleanup', 'actions', 'list', 'model', 'list', 'model', 'field', 'formatter', 'cleanup', 'cleanup', 'actions', 'list', 'model', 'list', 'field', 'formatter', 'cleanup', 'list', 'data', 'event', 'list', 'data', 'event', 'list', 'data', 'event', 'list', 'field', 'formatter', 'cleanup', 'list', 'list', 'data', 'listener']"
CleanupPresetPanel.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'cleanup', 'cleanup', 'preset', 'panel', 'cleanup', 'preset', 'panel', 'jpanel', 'cleanup', 'preset', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'field', 'formatter', 'cleanups', 'panel', 'form', 'layout', 'jlabel', 'cleanup', 'preset', 'bib', 'database', 'context', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'jcheck', 'box', 'field', 'formatter', 'cleanups', 'panel', 'jpanel', 'cleanup', 'preset']"
FieldFormatterCleanupsPanel.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'cleanup', 'field', 'formatter', 'cleanups', 'panel', 'jpanel', 'enablement', 'status', 'listener', 'action', 'listener', 'field', 'formatter', 'cleanups', 'panel', 'component', 'field', 'formatter', 'cleanups', 'enablement', 'status', 'listener', 'jcheck', 'box', 'form', 'layout', 'cleanup', 'actions', 'list', 'model', 'mouse', 'motion', 'adapter', 'list', 'data', 'listener', 'jbutton', 'jbutton', 'jbutton', 'border', 'layout', 'enablement', 'status', 'listener', 'jtext', 'area', 'form', 'layout', 'list', 'cell', 'renderer', 'jbutton', 'field', 'formatter', 'cleanups', 'field', 'formatter', 'cleanup', 'jcheck', 'box', 'field', 'formatter', 'cleanups', 'jlist', 'jcombo', 'box', 'jcombo', 'box', 'jbutton', 'jtext', 'area', 'jbutton', 'jbutton', 'jbutton', 'field', 'formatter', 'cleanups']"
ClipBoardManager.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'clip', 'board', 'manager', 'clipboard', 'owner', 'list', 'selection', 'doi', 'fetcher', 'doi', 'bibtex', 'parser', 'reader', 'log', 'clipboard']"
DatePickerButton.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'date', 'date', 'picker', 'button', 'action', 'listener', 'date', 'picker', 'button', 'jcomponent', 'date', 'picker', 'jpanel', 'border', 'layout', 'date', 'picker', 'jpanel', 'field', 'editor']"
DatabasePropertiesDialog.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'dbproperties', 'database', 'properties', 'dialog', 'jdialog', 'database', 'properties', 'dialog', 'jtext', 'field', 'jtext', 'field', 'jcheck', 'box', 'jbutton', 'jbutton', 'jbutton', 'jbutton', 'file', 'dialog', 'file', 'dialog', 'form', 'layout', 'save', 'order', 'config', 'display', 'field', 'formatter', 'cleanups', 'panel', 'button', 'bar', 'builder', 'help', 'action', 'action', 'jradio', 'button', 'jradio', 'button', 'button', 'group', 'meta', 'data', 'base', 'panel', 'jcombo', 'box', 'charset', 'jbutton', 'jbutton', 'jtext', 'field', 'jtext', 'field', 'save', 'order', 'config', 'jradio', 'button', 'jradio', 'button', 'jcheck', 'box', 'save', 'order', 'config', 'display', 'field', 'formatter', 'cleanups', 'panel']"
JabRefDesktop.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'desktop', 'jab', 'ref', 'desktop', 'ioexception', 'file', 'external', 'file', 'type', 'external', 'file', 'type', 'entry', 'editor', 'file', 'list', 'table', 'model', 'runtime', 'exception', 'file', 'list', 'entry', 'editor', 'undoable', 'field', 'change', 'clip', 'board', 'manager', 'process', 'builder', 'windows', 'osx', 'linux', 'desktop', 'desktop', 'log', 'pattern']"
DefaultDesktop.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'desktop', 'os', 'desktop', 'desktop', 'file', 'file', 'log']"
Linux.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'desktop', 'os', 'linux', 'desktop', 'buffered', 'reader', 'input', 'stream', 'reader', 'file']"
NativeDesktop.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'desktop', 'os']"
OSX.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'desktop', 'os', 'osx', 'desktop', 'file', 'file']"
Windows.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'desktop', 'os', 'windows', 'desktop', 'process', 'builder', 'process', 'builder', 'process', 'builder', 'process', 'builder', 'file']"
DragDropPane.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'drag', 'drop', 'pane', 'jtabbed', 'pane', 'marker', 'pane', 'jpanel', 'marker', 'pane', 'marker', 'pane', 'mouse', 'motion', 'adapter', 'point', 'point', 'mouse', 'adapter', 'marker', 'pane', 'point', 'icon', 'theme', 'jab', 'ref', 'icon']"
DragDropPopupPane.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'drag', 'drop', 'popup', 'pane', 'drag', 'drop', 'pane', 'drag', 'drop', 'popup', 'pane', 'jpopup', 'menu']"
DuplicateResolverDialog.java,GUI,"['package', 'net', 'sf', 'jabref', 'gui', 'duplicate', 'resolver', 'dialog', 'jdialog', 'duplicate', 'resolver', 'dialog', 'duplicate', 'resolver', 'dialog', 'duplicate', 'resolver', 'result', 'bib', 'entry', 'jbutton', 'jbutton', 'help', 'action', 'jpanel', 'jbutton', 'jbutton', 'jbutton', 'merge', 'entries', 'jbutton', 'jbutton', 'jbutton', 'merge', 'entries', 'jbutton', 'jbutton', 'jbutton', 'jbutton', 'merge', 'entries', 'jbutton', 'jbutton', 'jbutton', 'merge', 'entries', 'window', 'adapter', 'window', 'location', 'jbutton', 'jbutton', 'jab', 'ref', 'frame', 'jpanel', 'duplicate', 'resolver', 'result', 'merge', 'entries']"
